,Administrative,Informational,ProductRelated,BounceRates,PageValues,SpecialDay,Revenue
3931,5,0,14,0.08,0.0,0.8,0
3932,0,0,1,0.2,0.0,0.0,0
3933,0,0,5,0.0,0.0,0.0,0
3934,1,1,25,0.0,31.75846154,0.0,1
3935,6,0,108,0.001785714,0.0,0.8,0
3936,2,3,61,0.009090909,0.0,0.0,0
3937,2,0,106,0.000628931,0.0,0.0,0
3938,5,0,20,0.0,0.0,0.0,0
3939,2,0,19,0.0,0.0,0.0,0
3940,0,0,3,0.033333333,0.0,1.0,0
3941,0,0,13,0.023931624,0.0,0.8,0
3942,0,0,13,0.015384615,0.0,0.0,0
3943,0,0,2,0.0,0.0,0.0,0
3944,3,0,29,0.0,42.89057143,0.0,1
3945,0,0,7,0.028571429,0.0,0.0,0
3946,0,1,25,0.007692308,0.0,0.0,0
3947,1,0,46,0.0,107.2170213,0.0,1
3948,0,0,1,0.2,0.0,0.0,0
3949,0,0,25,0.004,0.0,0.0,0
3950,0,0,2,0.0,0.0,0.0,0
3951,0,0,10,0.0,40.43377778,0.0,1
3952,8,0,34,0.01375,0.0,0.0,0
3953,2,1,18,0.00952381,0.0,0.0,0
3954,0,0,2,0.2,0.0,0.0,0
3955,9,2,18,0.0,37.6992,0.0,0
3956,0,0,1,0.2,0.0,0.0,0
3957,0,0,12,0.005555556,0.0,0.0,0
3958,0,0,16,0.0,21.588,0.8,1
3959,0,0,3,0.0,0.0,0.0,0
3960,0,0,10,0.0,0.0,0.0,0
3961,1,0,104,0.003921569,0.0,0.0,0
3962,0,0,12,0.0,0.0,0.0,0
3963,0,2,6,0.0,0.0,0.4,0
3964,1,0,10,0.0,0.0,0.0,0
3965,0,0,7,0.014285714,0.0,0.0,0
3966,7,5,87,0.004301075,30.80927957,0.6,1
3967,4,4,52,0.010344828,17.24870115,0.0,1
3968,1,0,7,0.114285714,0.0,0.4,0
3969,0,3,44,0.0,48.868,0.0,1
3970,0,0,8,0.0,0.0,0.4,0
3971,0,1,8,0.022222222,0.0,0.6,0
3972,2,0,10,0.018181818,0.0,0.2,0
3973,0,0,20,0.04,0.0,0.6,0
3974,0,0,14,0.042857143,0.0,0.6,0
3975,0,0,15,0.0,0.0,0.2,0
3976,8,0,26,0.0,0.0,0.0,0
3977,1,0,21,0.01,0.0,0.0,0
3978,1,0,11,0.016666667,47.65566667,0.0,1
3979,0,0,29,0.015172414,0.0,0.0,0
3980,0,0,17,0.0,0.0,0.4,0
3981,6,0,17,0.0,0.0,0.0,0
3982,0,0,4,0.0,0.0,0.6,0
3983,0,0,36,0.047777778,0.0,0.0,0
3984,0,0,1,0.2,0.0,0.0,0
3985,0,0,3,0.155555556,0.0,0.0,0
3986,0,0,12,0.0,0.0,0.8,0
3987,0,0,79,0.017721519,0.0,0.8,0
3988,5,0,5,0.0,0.0,0.0,0
3989,0,0,19,0.021052632,0.0,0.8,0
3990,4,0,66,0.0,0.0,0.0,0
3991,2,0,19,0.0,0.0,0.2,0
3992,1,1,0,0.2,0.0,0.0,0
3993,0,0,47,0.004347826,0.0,0.0,0
3994,0,0,12,0.008333333,0.0,0.0,0
3995,2,1,31,0.007843137,0.0,0.0,0
3996,0,0,2,0.0,0.0,1.0,0
3997,3,0,10,0.015384615,0.0,0.6,0
3998,2,2,53,0.0,0.0,0.0,0
3999,2,0,7,0.0,0.0,0.0,0
4000,4,0,136,0.0,0.0,0.8,0
4001,0,0,3,0.0,0.0,0.2,0
4002,0,0,13,0.0,98.13692308,0.0,1
4003,0,0,2,0.0,0.0,0.0,0
4004,1,1,17,0.0,0.0,0.0,0
4005,0,0,8,0.0,53.988,0.0,1
4006,0,0,24,0.0,53.988,0.0,1
4007,3,0,41,0.004444444,10.48533333,0.0,0
4008,0,0,2,0.0,0.0,0.6,0
4009,2,0,17,0.0,0.0,0.0,0
4010,0,1,1,0.0,0.0,0.4,0
4011,0,0,10,0.046969697,8.397818182,0.0,0
4012,4,0,22,0.0,107.94,0.0,1
4013,3,4,24,0.006666667,0.0,0.6,0
4014,0,0,51,0.004313725,0.0,1.0,0
4015,0,0,3,0.0,0.0,0.2,0
4016,0,0,41,0.0,0.0,0.0,0
4017,2,0,0,0.0,0.0,0.8,0
4018,2,0,11,0.033333333,0.0,0.2,0
4019,0,0,6,0.033333333,0.0,0.0,0
4020,0,0,29,0.0,0.0,0.0,0
4021,5,0,22,0.0,10.07328,0.0,0
4022,0,0,6,0.133333333,0.0,0.4,0
4023,8,0,55,0.003278689,48.72995628,0.0,0
4024,0,0,2,0.0,0.0,0.0,0
4025,3,0,36,0.038888889,0.0,0.4,0
4026,5,4,33,0.028205128,0.0,0.0,0
4027,13,8,67,0.00375,24.27165,0.0,0
4028,0,0,4,0.0,0.0,0.0,0
4029,1,2,16,0.0,0.0,0.0,0
4030,8,1,93,0.005154639,4.629470103,0.0,0
4031,3,0,26,0.0,8.887111111,1.0,1
4032,0,1,50,0.007843137,0.0,0.0,0
4033,0,0,2,0.0,0.0,1.0,0
4034,4,1,5,0.0,0.0,0.0,0
4035,3,0,23,0.004166667,0.0,0.0,0
4036,0,0,10,0.04,0.0,0.0,0
4037,5,0,24,0.002777778,0.0,0.0,0
4038,0,0,52,0.007692308,0.0,1.0,0
4039,0,0,2,0.2,0.0,0.0,0
4040,0,0,20,0.0,0.0,0.6,0
4041,0,0,26,0.065384615,0.0,0.8,0
4042,5,1,29,0.0,0.0,0.0,0
4043,1,0,24,0.025,22.74458333,0.4,1
4044,0,0,5,0.02,0.0,0.0,0
4045,0,0,38,0.005263158,0.0,0.6,0
4046,3,1,17,0.011111111,0.0,0.0,0
4047,0,0,16,0.0375,0.0,0.6,0
4048,0,0,29,0.0,22.27457143,0.0,1
4049,5,6,20,0.0,25.38925926,0.0,1
4050,0,0,8,0.0,53.47457143,0.0,1
4051,0,0,4,0.0,0.0,0.8,0
4052,5,1,54,0.005084746,0.0,0.4,0
4053,0,0,3,0.2,0.0,0.0,0
4054,0,0,6,0.066666667,0.0,0.0,0
4055,0,0,19,0.021052632,0.0,0.0,0
4056,8,1,87,0.006896552,0.860484729,0.0,0
4057,0,0,33,0.006451613,0.0,0.0,0
4058,0,0,18,0.044444444,0.0,0.0,0
4059,2,0,26,0.008,0.0,0.0,0
4060,4,0,85,0.003065134,0.0,0.0,0
4061,2,2,80,0.01287478,0.0,0.0,0
4062,8,2,129,0.0,9.073052632,0.0,0
4063,0,0,3,0.0,0.0,0.0,0
4064,0,0,19,0.0,0.0,1.0,0
4065,8,0,74,0.0,5.015272727,0.0,0
4066,0,0,4,0.0,0.0,0.4,0
4067,4,0,31,0.0,0.0,0.6,0
4068,7,0,32,0.002702703,6.588,0.0,1
4069,0,0,50,0.0,173.4697917,0.0,1
4070,4,0,32,0.008928571,50.82975,0.0,1
4071,0,0,4,0.0,0.0,0.0,0
4072,5,3,33,0.008571429,11.69485714,0.0,1
4073,0,0,5,0.08,0.0,0.8,0
4074,0,7,11,0.035294118,0.0,0.0,0
4075,3,1,46,0.004166667,24.40764444,0.0,0
4076,3,0,18,0.022222222,0.0,0.2,0
4077,1,0,81,0.002531646,0.0,0.0,0
4078,0,0,2,0.0,0.0,0.0,0
4079,0,0,3,0.066666667,0.0,0.0,0
4080,2,0,23,0.0,0.0,0.0,0
4081,3,0,24,0.0,0.0,0.0,0
4082,0,1,29,0.006666667,0.0,0.8,0
4083,2,0,24,0.013043478,0.0,0.0,0
4084,8,0,14,0.021052632,0.0,0.0,0
4085,0,0,8,0.025,0.0,0.0,0
4086,0,0,9,0.022222222,0.0,0.0,0
4087,0,0,20,0.0,0.0,0.0,0
4088,0,0,1,0.2,0.0,0.0,0
4089,1,0,20,0.00952381,0.0,0.0,0
4090,0,2,12,0.028571429,0.0,0.8,0
4091,0,0,2,0.0,0.0,0.0,0
4092,0,0,60,0.025333333,0.0,0.8,0
4093,3,0,8,0.0,0.0,0.0,0
4094,1,0,1,0.2,0.0,0.6,0
4095,0,0,9,0.0,0.0,0.0,0
4096,0,0,11,0.0,20.60836364,0.0,1
4097,0,0,32,0.056666667,10.3976,1.0,0
4098,4,0,22,0.0,0.0,0.0,0
4099,1,0,29,0.0,0.0,0.0,0
4100,1,0,53,0.003846154,0.0,0.4,0
4101,3,0,37,0.0,0.0,0.0,0
4102,3,0,11,0.015384615,0.0,0.0,0
4103,0,0,17,0.066666667,0.0,0.2,0
4104,2,0,3,0.0,0.0,0.0,0
4105,15,3,13,0.0,0.0,0.0,0
4106,0,0,25,0.0,0.0,0.0,0
4107,0,0,8,0.0,0.0,0.0,0
4108,10,3,129,0.010917582,0.0,0.4,0
4109,7,1,89,0.013541667,0.936979167,0.4,0
4110,0,0,41,0.0125,0.0,0.4,0
4111,6,0,13,0.0,0.0,0.6,0
4112,10,0,41,0.0,71.46597872,0.0,1
4113,0,0,34,0.017647059,0.0,0.4,0
4114,11,4,180,0.000537634,0.0,0.0,0
4115,13,0,135,0.004662005,3.348407692,0.0,0
4116,0,2,13,0.013333333,0.0,1.0,0
4117,0,0,3,0.0,0.0,0.4,0
4118,3,0,24,0.028985507,26.34343478,0.4,0
4119,2,5,37,0.0,0.0,0.8,0
4120,3,0,64,0.003174603,0.0,0.0,0
4121,0,0,4,0.0,0.0,0.0,0
4122,0,0,8,0.0,45.4895,0.8,1
4123,0,0,4,0.0,0.0,0.0,0
4124,0,0,10,0.0,32.382,0.0,1
4125,0,0,9,0.0,0.0,0.0,0
4126,0,0,27,0.016,0.0,0.2,0
4127,0,0,11,0.0,44.388,0.0,1
4128,0,0,2,0.05,0.0,0.0,0
4129,3,0,53,0.00617284,0.0,0.0,0
4130,11,5,79,0.0,14.8513125,0.0,1
4131,4,0,8,0.0,0.0,0.0,0
4132,6,0,11,0.0,0.0,0.0,0
4133,2,0,5,0.0,0.0,0.0,0
4134,11,0,20,0.0,26.59353846,0.2,1
4135,0,0,9,0.022222222,0.0,0.0,0
4136,0,0,1,0.2,0.0,0.2,0
4137,4,0,19,0.021052632,0.0,0.6,0
4138,0,0,3,0.066666667,0.0,0.0,0
4139,0,0,27,0.014814815,0.0,0.6,0
4140,2,0,17,0.0625,0.0,0.0,0
4141,0,0,15,0.0,0.0,0.0,0
4142,0,0,1,0.2,0.0,0.0,0
4143,2,0,11,0.016666667,0.0,0.0,0
4144,0,0,5,0.0,0.0,0.2,0
4145,0,0,6,0.066666667,0.0,0.2,0
4146,5,7,46,0.017156863,0.0,1.0,0
4147,0,0,21,0.0,70.01826316,0.0,1
4148,0,1,35,0.016666667,0.0,1.0,0
4149,2,0,2,0.0,0.0,0.0,0
4150,7,2,110,0.00877193,0.0,0.8,0
4151,3,0,26,0.036781609,0.0,0.0,0
4152,0,0,1,0.2,0.0,0.8,0
4153,4,0,34,0.005714286,16.12416,0.0,0
4154,1,0,24,0.0,0.0,0.0,0
4155,0,0,65,0.0,0.0,0.8,0
4156,0,0,9,0.066666667,0.0,1.0,0
4157,10,7,91,0.002,0.0,0.0,0
4158,0,0,6,0.055555556,0.0,0.0,0
4159,0,0,5,0.0,0.0,0.2,0
4160,2,2,8,0.0,56.62363636,0.0,1
4161,0,0,13,0.0,0.0,0.6,0
4162,7,0,124,0.001587302,5.921482086,0.0,0
4163,0,0,1,0.2,0.0,0.0,0
4164,0,0,7,0.0,0.0,0.0,0
4165,8,0,17,0.0,0.0,0.0,0
4166,0,0,33,0.009677419,0.0,0.2,0
4167,0,0,8,0.15,0.0,0.4,0
4168,1,0,5,0.0,0.0,0.6,0
4169,2,1,44,0.0,0.0,0.0,0
4170,0,0,2,0.2,0.0,0.8,0
4171,0,0,12,0.036363636,0.0,0.8,0
4172,10,0,45,0.0125,0.0,0.0,0
4173,17,0,40,0.005555556,8.022839506,0.6,0
4174,1,1,43,0.00952381,0.0,0.8,0
4175,0,0,2,0.0,0.0,0.0,0
4176,0,0,12,0.176923077,0.0,0.8,0
4177,2,1,6,0.022222222,0.0,0.0,0
4178,0,0,2,0.2,0.0,0.0,0
4179,3,0,6,0.0,0.0,0.0,0
4180,7,3,25,0.006451613,6.402612903,0.0,0
4181,10,0,46,0.017021277,0.0,0.0,0
4182,0,0,1,0.2,0.0,0.0,0
4183,0,0,34,0.0,62.07882353,0.0,1
4184,4,0,43,0.0,48.864,0.0,1
4185,4,0,19,0.0,57.474,0.0,1
4186,0,0,1,0.2,0.0,0.0,0
4187,1,2,28,0.013793103,0.0,0.4,0
4188,0,0,7,0.114285714,0.0,0.8,0
4189,5,0,35,0.0,9.597405405,0.6,0
4190,1,0,53,0.007843137,0.0,0.4,0
4191,4,0,66,0.006280193,10.45437681,1.0,0
4192,0,0,7,0.028571429,0.0,0.0,0
4193,7,2,129,0.005072464,2.524993961,0.2,0
4194,2,0,77,0.0,79.0,0.6,0
4195,5,0,18,0.01,0.0,0.0,0
4196,0,0,15,0.0,0.0,0.0,0
4197,3,0,28,0.006451613,0.0,0.0,0
4198,0,0,18,0.0125,0.0,0.6,0
4199,10,4,26,0.017647059,0.0,0.2,0
4200,0,0,21,0.01,0.0,0.0,0
4201,0,1,12,0.053333333,0.0,0.0,0
4202,0,0,22,0.009090909,0.0,0.0,0
4203,0,0,6,0.0,0.0,0.8,0
4204,1,0,7,0.0,0.0,0.0,0
4205,0,0,6,0.011111111,0.0,0.0,0
4206,6,3,34,0.023809524,0.0,0.0,0
4207,6,0,39,0.0,8.604391304,0.0,0
4208,0,0,18,0.0375,0.0,0.6,0
4209,2,0,16,0.014705882,0.0,0.0,0
4210,0,0,1,0.0,0.0,0.0,0
4211,1,0,49,0.02,0.0,0.8,0
4212,0,0,76,0.005866667,0.0,0.0,0
4213,2,0,7,0.066666667,0.0,0.0,0
4214,0,0,7,0.0,0.0,0.8,0
4215,3,0,24,0.021333333,0.0,0.8,0
4216,0,0,15,0.0,19.34826667,0.0,0
4217,0,0,22,0.0,0.0,0.0,0
4218,1,0,6,0.0,0.0,0.0,0
4219,0,0,26,0.001923077,0.0,1.0,0
4220,8,0,36,0.0,13.99676923,0.0,0
4221,0,0,6,0.066666667,0.0,0.0,0
4222,4,1,32,0.0,23.32166667,0.0,1
4223,1,0,20,0.0,0.0,0.0,0
4224,0,0,1,0.2,0.0,0.0,0
4225,0,0,8,0.0,0.0,0.0,0
4226,8,11,195,0.001937543,3.38287678,0.4,0
4227,4,0,10,0.0,0.0,0.4,0
4228,0,0,11,0.018181818,0.0,1.0,0
4229,0,1,51,0.001960784,2.172431373,0.8,1
4230,9,4,35,0.01025641,0.0,0.0,0
4231,0,0,1,0.2,0.0,0.0,0
4232,1,0,32,0.006451613,17.05922581,0.8,1
4233,0,0,13,0.015384615,0.0,0.4,0
4234,8,2,36,0.011742424,7.9755,0.0,0
4235,3,0,13,0.003333333,0.0,0.8,0
4236,0,0,3,0.0,0.0,0.8,0
4237,0,0,10,0.025,0.0,0.0,0
4238,0,0,20,0.0,0.0,0.0,0
4239,1,0,64,0.017460317,0.0,0.0,0
4240,0,0,1,0.2,0.0,0.0,0
4241,0,1,20,0.004761905,0.0,0.6,0
4242,0,0,26,0.015384615,0.0,0.8,0
4243,0,0,4,0.0,0.0,0.6,0
4244,0,1,23,0.00173913,0.0,0.0,0
4245,2,1,99,0.0,8.926598571,0.0,0
4246,6,0,9,0.0,0.0,0.0,0
4247,4,0,32,0.002777778,23.61948148,0.0,1
4248,5,1,33,0.0,0.0,0.0,0
4249,0,0,19,0.0,53.988,0.6,1
4250,4,0,5,0.0,0.0,0.2,0
4251,4,0,22,0.0,0.0,0.0,0
4252,5,0,5,0.025,0.0,0.0,0
4253,3,1,362,0.002883379,0.0,0.0,0
4254,0,0,6,0.0,0.0,0.4,0
4255,0,0,12,0.083333333,0.0,0.8,0
4256,0,0,4,0.025,0.0,0.2,0
4257,9,0,79,0.01533101,0.0,0.0,0
4258,3,0,5,0.0,0.0,1.0,0
4259,8,0,44,0.004255319,19.29753191,0.6,1
4260,2,3,68,0.009589041,16.6702274,0.0,0
4261,2,0,23,0.016666667,0.0,0.0,0
4262,2,2,23,0.0,0.0,0.0,0
4263,8,0,34,0.005128205,12.27419487,0.8,0
4264,0,0,12,0.016666667,0.0,0.2,0
4265,0,0,50,0.020408163,3.241653061,0.6,0
4266,4,0,4,0.0,0.0,0.0,0
4267,1,0,49,0.048,0.0,1.0,0
4268,10,0,85,0.011827957,4.76956682,0.6,0
4269,1,1,36,0.012222222,0.0,0.0,0
4270,0,0,3,0.066666667,0.0,0.0,0
4271,0,1,21,0.0,18.27428571,0.0,1
4272,9,0,44,0.012765957,0.0,0.0,0
4273,8,0,30,0.0,0.0,0.0,0
4274,1,0,15,0.028571429,0.0,0.8,0
4275,9,0,29,0.018918919,3.064378378,0.0,0
4276,0,0,21,0.0,0.0,0.0,0
4277,0,0,19,0.0,25.109,0.0,1
4278,8,8,42,0.005769231,10.11360897,0.0,0
4279,2,5,21,0.011904762,20.37964966,0.0,0
4280,3,0,18,0.0,0.0,0.0,0
4281,2,0,8,0.022222222,0.0,0.0,0
4282,3,0,10,0.0,50.388,0.0,1
4283,0,1,13,0.0,0.0,0.4,0
4284,1,0,20,0.0,0.0,0.0,0
4285,5,3,36,0.0,6.812105263,0.0,0
4286,0,0,64,0.0,0.0,0.0,0
4287,0,1,15,0.0125,0.0,0.0,0
4288,0,0,1,0.0,0.0,0.0,0
4289,0,0,6,0.0,0.0,0.0,0
4290,1,0,8,0.033333333,0.0,0.0,0
4291,0,0,2,0.0,0.0,0.8,0
4292,0,0,4,0.075,0.0,0.0,0
4293,0,0,24,0.0,72.30208696,0.0,1
4294,0,0,18,0.084210526,0.0,0.8,0
4295,4,1,18,0.0,0.0,0.0,0
4296,0,0,14,0.028571429,0.0,0.0,0
4297,4,1,61,0.005952381,0.0,0.6,0
4298,0,0,9,0.155555556,0.0,0.0,0
4299,15,0,56,0.004918033,8.184095082,0.0,0
4300,0,1,11,0.0,0.0,0.0,0
4301,8,1,66,0.0,0.0,0.0,0
4302,0,0,74,0.005405405,27.74177162,0.0,0
4303,0,0,21,0.01,55.8486,0.0,1
4304,0,0,13,0.0,0.0,1.0,0
4305,0,0,10,0.0,0.0,0.8,0
4306,0,0,14,0.019047619,0.0,0.0,0
4307,1,0,18,0.0,39.186,0.0,1
4308,0,0,12,0.0,17.808,0.0,1
4309,0,1,9,0.05,0.0,1.0,0
4310,0,0,7,0.0,0.0,1.0,0
4311,0,0,3,0.044444444,0.0,0.8,0
4312,4,0,15,0.0,0.0,0.0,0
4313,1,0,9,0.03030303,22.89636364,0.0,1
4314,0,0,6,0.0,0.0,0.0,0
4315,0,0,3,0.0,0.0,0.0,0
4316,15,12,96,0.002608696,3.358133333,0.0,1
4317,6,0,44,0.029166667,15.184125,0.6,0
4318,0,0,35,0.005714286,7.609371429,0.2,1
4319,0,0,37,0.05,0.0,0.6,0
4320,6,0,9,0.0,0.0,0.0,0
4321,7,5,29,0.0,0.0,0.2,0
4322,0,0,6,0.0,0.0,0.0,0
4323,9,0,13,0.0,0.0,0.0,0
4324,0,0,22,0.0,0.0,0.4,0
4325,0,0,21,0.0,0.0,0.0,0
4326,9,4,75,0.002941176,16.16333333,0.0,1
4327,1,0,17,0.0,0.0,0.0,0
4328,0,0,3,0.2,0.0,0.0,0
4329,8,0,28,0.001212121,13.11145455,0.0,0
4330,0,0,8,0.025,0.0,0.8,0
4331,9,1,51,0.011259259,0.0,0.8,0
4332,4,1,21,0.0,16.53909091,0.0,0
4333,5,0,40,0.013333333,0.0,0.6,0
4334,0,0,2,0.0,0.0,0.0,0
4335,0,0,2,0.0,0.0,0.0,0
4336,2,0,4,0.0,0.0,0.0,0
4337,0,0,5,0.0,0.0,0.8,0
4338,0,0,10,0.04,0.0,0.2,0
4339,0,0,19,0.0,68.376,0.0,1
4340,0,0,27,0.026923077,0.0,0.2,0
4341,5,0,45,0.0,13.53068367,0.0,1
4342,0,0,2,0.0,0.0,0.0,0
4343,0,0,1,0.2,0.0,0.0,0
4344,0,0,10,0.0,0.0,1.0,0
4345,0,0,8,0.0,0.0,0.0,0
4346,2,4,77,0.002409639,9.849816466,0.0,0
4347,4,0,14,0.025,0.0,0.0,0
4348,4,0,6,0.0,0.0,0.0,0
4349,0,0,9,0.12,0.0,0.6,0
4350,1,0,13,0.0,0.0,0.0,0
4351,0,0,3,0.0,0.0,0.0,0
4352,10,0,29,0.0,8.897594595,0.0,0
4353,7,2,57,0.005,8.052616667,0.0,0
4354,3,0,20,0.0,0.0,0.0,0
4355,1,0,17,0.0,0.0,0.0,0
4356,0,0,1,0.2,0.0,0.0,0
4357,4,0,3,0.0,0.0,0.0,0
4358,8,0,59,0.006343284,54.07524113,0.0,1
4359,7,1,42,0.005142857,21.76475048,0.0,0
4360,0,0,22,0.0,54.97036364,0.0,1
4361,0,0,16,0.008888889,0.0,0.0,0
4362,4,0,21,0.0,0.0,0.0,0
4363,0,0,9,0.022222222,0.0,0.6,0
4364,0,0,13,0.085714286,0.0,0.8,0
4365,0,0,1,0.2,0.0,0.0,0
4366,0,0,7,0.042857143,0.0,0.0,0
4367,0,0,16,0.0,0.0,0.0,0
4368,2,0,3,0.0,0.0,0.0,0
4369,0,0,17,0.073529412,0.0,0.6,0
4370,1,0,38,0.013157895,7.153421053,0.0,1
4371,3,0,19,0.0,0.0,0.0,0
4372,9,0,80,0.002272727,8.069027652,0.0,1
4373,1,0,51,0.0,0.0,0.6,0
4374,0,0,1,0.2,0.0,0.0,0
4375,1,0,57,0.0,9.102937419,0.0,0
4376,0,0,5,0.12,0.0,0.6,0
4377,0,0,4,0.15,0.0,0.2,0
4378,14,12,30,0.0030839,0.0,0.6,0
4379,3,0,14,0.0,0.0,0.0,0
4380,2,0,20,0.0,0.0,0.0,0
4381,2,2,58,0.007667474,2.483389831,0.2,0
4382,0,0,12,0.0,0.0,0.0,0
4383,7,0,27,0.005,0.0,0.0,0
4384,4,2,125,0.0,0.0,0.0,0
4385,0,0,6,0.033333333,0.0,0.0,0
4386,0,0,18,0.022222222,0.0,0.2,0
4387,0,0,19,0.0,0.0,0.0,0
4388,6,0,33,0.005714286,0.0,0.0,0
4389,8,0,24,0.0,0.0,0.2,0
4390,0,0,1,0.0,0.0,0.0,0
4391,2,0,25,0.007407407,0.0,0.0,0
4392,0,0,18,0.0,28.52788235,0.0,0
4393,4,0,40,0.0,0.0,0.0,0
4394,1,1,4,0.066666667,0.0,0.8,0
4395,0,0,21,0.0,0.0,0.6,0
4396,1,0,11,0.022222222,26.65777778,0.0,1
4397,0,0,179,0.010388889,0.0,0.0,0
4398,16,0,52,0.007795699,0.0,0.0,0
4399,0,0,1,0.2,0.0,0.0,0
4400,1,0,46,0.0,18.844,0.0,0
4401,6,0,126,0.00625,0.0,0.6,0
4402,0,0,17,0.011764706,0.0,0.2,0
4403,0,0,1,0.2,0.0,0.0,0
4404,2,0,20,0.0,0.0,1.0,0
4405,0,0,1,0.2,0.0,1.0,0
4406,4,0,8,0.0,0.0,0.0,0
4407,0,0,19,0.068421053,6.624947368,0.6,1
4408,10,0,19,0.0,0.0,0.0,0
4409,0,0,3,0.111111111,0.0,0.2,0
4410,0,0,62,0.060655738,0.0,1.0,0
4411,5,2,15,0.0,0.0,0.0,0
4412,1,0,21,0.0,0.0,0.0,0
4413,2,0,8,0.0,0.0,0.0,0
4414,0,0,46,0.010869565,0.0,0.6,0
4415,0,0,3,0.0,0.0,0.0,0
4416,0,0,13,0.007692308,0.0,1.0,0
4417,9,0,6,0.0,0.0,0.0,0
4418,0,0,6,0.0,0.0,0.0,0
4419,8,0,101,0.011214953,16.94046729,0.6,0
4420,0,0,10,0.04,0.0,0.6,0
4421,4,2,7,0.016666667,0.0,0.8,0
4422,0,0,27,0.022222222,0.0,0.6,0
4423,6,3,19,0.023076923,0.0,0.2,0
4424,5,2,36,0.015384615,0.0,0.0,0
4425,0,0,17,0.041176471,0.0,0.0,0
4426,0,0,1,0.2,0.0,0.0,0
4427,0,0,3,0.0,0.0,0.2,0
4428,4,0,18,0.0,0.0,0.0,0
4429,0,0,3,0.0,0.0,0.0,0
4430,3,0,63,0.0,0.0,0.0,0
4431,7,1,32,0.0,59.96777143,0.2,1
4432,2,5,7,0.046153846,0.0,0.4,0
4433,10,1,28,0.0,14.73709091,0.2,0
4434,3,0,37,0.005405405,7.941531532,0.0,0
4435,0,1,50,0.004081633,5.137714286,0.0,1
4436,0,0,8,0.025,63.891,0.0,1
4437,3,1,41,0.00097561,6.53004878,0.0,0
4438,4,0,7,0.0,0.0,0.4,0
4439,2,0,12,0.0,10.62514286,0.6,0
4440,0,0,6,0.05,0.0,0.0,0
4441,6,0,33,0.012222222,0.0,0.0,0
4442,1,0,17,0.0,9.74025,0.0,1
4443,13,4,132,0.001494396,8.868449011,0.0,0
4444,3,2,22,0.0,13.67493333,0.0,1
4445,0,0,15,0.02,0.0,0.8,0
4446,5,0,58,0.003519062,12.59910233,0.0,0
4447,0,0,8,0.0,26.98,0.0,1
4448,0,0,15,0.0,0.0,0.0,0
4449,6,1,30,0.005714286,3.998,0.6,1
4450,3,3,15,0.042105263,12.15210526,0.0,0
4451,2,1,10,0.044444444,0.0,0.0,0
4452,0,0,19,0.0,0.0,0.8,0
4453,3,0,35,0.0,0.0,0.0,0
4454,1,0,11,0.0,0.0,0.6,0
4455,0,0,3,0.0,0.0,0.0,0
4456,3,0,11,0.0,0.0,0.0,0
4457,0,0,1,0.2,0.0,0.8,0
4458,1,0,11,0.016666667,55.485,0.0,1
4459,0,0,20,0.022222222,0.0,0.6,0
4460,0,0,16,0.0,0.0,0.0,0
4461,2,0,0,0.2,0.0,0.0,0
4462,3,2,27,0.045977011,0.0,0.6,0
4463,0,0,1,0.2,0.0,0.0,0
4464,0,0,35,0.018857143,0.0,0.8,0
4465,0,0,10,0.0,38.20940741,0.0,1
4466,3,0,73,0.005405405,5.677286486,0.4,0
4467,1,0,12,0.015384615,0.0,0.0,0
4468,1,0,0,0.2,0.0,0.0,0
4469,4,0,30,0.01875,0.0,0.0,0
4470,0,0,5,0.0,0.0,0.0,0
4471,0,0,32,0.006666667,0.0,0.0,0
4472,9,0,21,0.026923077,0.0,0.0,0
4473,1,0,13,0.0,0.0,0.0,0
4474,0,0,10,0.0,0.0,0.0,0
4475,0,0,50,0.012,4.5476,0.0,1
4476,1,0,15,0.0,0.0,0.6,0
4477,0,0,6,0.077777778,0.0,0.6,0
4478,0,0,4,0.0,0.0,0.0,0
4479,1,0,24,0.025,5.24475,0.4,0
4480,0,0,8,0.075,0.0,0.6,0
4481,0,0,13,0.0,0.0,0.0,0
4482,1,0,31,0.03125,0.0,0.8,0
4483,0,0,55,0.013207547,0.0,0.0,0
4484,2,1,2,0.0,0.0,0.0,0
4485,7,0,54,0.003571429,9.865125,0.0,1
4486,0,0,5,0.0,0.0,0.0,0
4487,0,0,9,0.0,0.0,0.2,0
4488,7,0,21,0.0,43.81043478,0.0,1
4489,0,0,1,0.2,0.0,0.0,0
4490,3,1,57,0.01147541,0.0,0.0,0
4491,3,0,10,0.0,0.0,0.0,0
4492,0,0,10,0.04,0.0,0.8,0
4493,8,0,18,0.008695652,69.2786087,0.0,1
4494,0,0,1,0.0,0.0,0.8,0
4495,7,0,39,0.0,0.0,0.0,0
4496,2,0,28,0.0,42.50333333,0.0,0
4497,0,0,2,0.2,0.0,0.0,0
4498,0,0,10,0.02,0.0,0.0,0
4499,0,0,2,0.0,0.0,0.2,0
4500,4,1,15,0.0,0.0,0.0,0
4501,1,0,16,0.0,0.0,0.0,0
4502,4,0,28,0.013793103,0.0,0.0,0
4503,0,0,4,0.0,0.0,0.4,0
4504,1,0,26,0.027407407,15.9468,0.0,1
4505,9,0,19,0.00952381,0.0,0.0,0
4506,3,0,18,0.0,0.0,0.4,0
4507,0,0,1,0.2,0.0,0.0,0
